Species,Official gene symbol,Product type,Product description,UI
Homo sapiens,MAPK6,protein-coding gene,mitogen-activated protein kinase 6,0.01
Homo sapiens,RAD54L2,protein-coding gene,RAD54 like 2,0.01
Homo sapiens,TP53I3,protein-coding gene,tumor protein p53 inducible protein 3,0.01
Homo sapiens,YBEY,protein-coding gene,ybeY metalloendoribonuclease,0.01
Homo sapiens,AC120036.1,,,0.01
Homo sapiens,DCAF12,protein-coding gene,DDB1 and CUL4 associated factor 12,0.01
Homo sapiens,HBM,protein-coding gene,hemoglobin subunit mu,0.01
Homo sapiens,RPL10P3,pseudogene,ribosomal protein L10 pseudogene 3,0.01
Homo sapiens,AC021723.1,,,0.01
Homo sapiens,CDKN1C,protein-coding gene,cyclin dependent kinase inhibitor 1C,0.01
Homo sapiens,EHD1,protein-coding gene,EH domain containing 1,0.01
Homo sapiens,H2AFY2,protein-coding gene,H2A histone family member Y2,0.01
Homo sapiens,TCF7L2,protein-coding gene,transcription factor 7 like 2,0.01
Homo sapiens,ZNF518A,protein-coding gene,zinc finger protein 518A,0.01
Homo sapiens,AC000089.1,,,0.01
Homo sapiens,AC020916.1,,,0.01
Homo sapiens,AGTRAP,protein-coding gene,angiotensin II receptor associated protein,0.01
Homo sapiens,AIG1,protein-coding gene,androgen induced 1,0.01
Homo sapiens,ALDH7A1,protein-coding gene,aldehyde dehydrogenase 7 family member A1,0.01
Homo sapiens,ARL8B,protein-coding gene,ADP ribosylation factor like GTPase 8B,0.01
Homo sapiens,ATP6V1B2,protein-coding gene,ATPase H+ transporting V1 subunit B2,0.01
Homo sapiens,AURKB,protein-coding gene,aurora kinase B,0.01
Homo sapiens,B3GAT3,protein-coding gene,"beta-1,3-glucuronyltransferase 3",0.01
Homo sapiens,BET1,protein-coding gene,Bet1 golgi vesicular membrane trafficking protein,0.01
Homo sapiens,BLVRA,protein-coding gene,biliverdin reductase A,0.01
Homo sapiens,C1ORF21,protein-coding gene,chromosome 1 open reading frame 21,0.01
Homo sapiens,C8ORF4,,,0.01
Homo sapiens,CASP4,protein-coding gene,caspase 4,0.01
Homo sapiens,CCDC91,protein-coding gene,coiled-coil domain containing 91,0.01
Homo sapiens,CDC27,protein-coding gene,cell division cycle 27,0.01
Homo sapiens,CDC42EP1,protein-coding gene,CDC42 effector protein 1,0.01
Homo sapiens,CDK16,protein-coding gene,cyclin dependent kinase 16,0.01
Homo sapiens,CENPE,protein-coding gene,centromere protein E,0.01
Homo sapiens,CINP,protein-coding gene,cyclin dependent kinase 2 interacting protein,0.01
Homo sapiens,COMTD1,protein-coding gene,catechol-O-methyltransferase domain containing 1,0.01
Homo sapiens,CUL4A,protein-coding gene,cullin 4A,0.01
Homo sapiens,DCP2,protein-coding gene,decapping mRNA 2,0.01
Homo sapiens,DDX50,protein-coding gene,DExD-box helicase 50,0.01
Homo sapiens,DERA,protein-coding gene,deoxyribose-phosphate aldolase,0.01
Homo sapiens,ELOVL1,protein-coding gene,ELOVL fatty acid elongase 1,0.01
Homo sapiens,FAM114A1,protein-coding gene,family with sequence similarity 114 member A1,0.01
Homo sapiens,FAM120A,protein-coding gene,family with sequence similarity 120A,0.01
Homo sapiens,FASN,protein-coding gene,fatty acid synthase,0.01
Homo sapiens,G0S2,protein-coding gene,G0/G1 switch 2,0.01
Homo sapiens,GABARAPL1,protein-coding gene,GABA type A receptor associated protein like 1,0.01
Homo sapiens,GDE1,protein-coding gene,glycerophosphodiester phosphodiesterase 1,0.01
Homo sapiens,GLT8D1,protein-coding gene,glycosyltransferase 8 domain containing 1,0.01
Homo sapiens,GSTZ1,protein-coding gene,glutathione S-transferase zeta 1,0.01
Homo sapiens,HDAC3,protein-coding gene,histone deacetylase 3,0.01
Homo sapiens,HDHD5,protein-coding gene,haloacid dehalogenase like hydrolase domain containing 5,0.01
Homo sapiens,HNRNPH2,protein-coding gene,heterogeneous nuclear ribonucleoprotein H2,0.01
Homo sapiens,HUWE1,protein-coding gene,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase",0.01
Homo sapiens,IFT43,protein-coding gene,intraflagellar transport 43,0.01
Homo sapiens,IST1,protein-coding gene,"IST1, ESCRT-III associated factor",0.01
Homo sapiens,KLF10,protein-coding gene,Kruppel like factor 10,0.01
Homo sapiens,KPNA6,protein-coding gene,karyopherin subunit alpha 6,0.01
Homo sapiens,LAMTOR3,protein-coding gene,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",0.01
Homo sapiens,MBP,protein-coding gene,myelin basic protein,0.01
Homo sapiens,MED8,protein-coding gene,mediator complex subunit 8,0.01
Homo sapiens,MIR100HG,non-coding RNA,mir-100-let-7a-2-mir-125b-1 cluster host gene,0.01
Homo sapiens,MIR205HG,non-coding RNA,MIR205 host gene,0.01
Homo sapiens,MND1,protein-coding gene,meiotic nuclear divisions 1,0.01
Homo sapiens,NEU1,protein-coding gene,neuraminidase 1,0.01
Homo sapiens,NF2,protein-coding gene,neurofibromin 2,0.01
Homo sapiens,NOB1,protein-coding gene,NIN1 (RPN12) binding protein 1 homolog,0.01
Homo sapiens,NR2F6,protein-coding gene,nuclear receptor subfamily 2 group F member 6,0.01
Homo sapiens,NUP58,protein-coding gene,nucleoporin 58,0.01
Homo sapiens,PHLDA3,protein-coding gene,pleckstrin homology like domain family A member 3,0.01
Homo sapiens,PLGRKT,protein-coding gene,plasminogen receptor with a C-terminal lysine,0.01
Homo sapiens,PPIL3,protein-coding gene,peptidylprolyl isomerase like 3,0.01
Homo sapiens,PPP2CB,protein-coding gene,protein phosphatase 2 catalytic subunit beta,0.01
Homo sapiens,PSAT1,protein-coding gene,phosphoserine aminotransferase 1,0.01
Homo sapiens,PTPN12,protein-coding gene,"protein tyrosine phosphatase, non-receptor type 12",0.01
Homo sapiens,PTPRA,protein-coding gene,"protein tyrosine phosphatase, receptor type A",0.01
Homo sapiens,PTPRF,protein-coding gene,"protein tyrosine phosphatase, receptor type F",0.01
Homo sapiens,RAB24,protein-coding gene,"RAB24, member RAS oncogene family",0.01
Homo sapiens,RAB25,protein-coding gene,"RAB25, member RAS oncogene family",0.01
Homo sapiens,RANBP2,protein-coding gene,RAN binding protein 2,0.01
Homo sapiens,RBM7,protein-coding gene,RNA binding motif protein 7,0.01
Homo sapiens,RCC1,protein-coding gene,regulator of chromosome condensation 1,0.01
Homo sapiens,RFC4,protein-coding gene,replication factor C subunit 4,0.01
Homo sapiens,SDHAF2,protein-coding gene,succinate dehydrogenase complex assembly factor 2,0.01
Homo sapiens,SLC1A5,protein-coding gene,solute carrier family 1 member 5,0.01
Homo sapiens,SMAGP,protein-coding gene,small cell adhesion glycoprotein,0.01
Homo sapiens,SMIM22,protein-coding gene,small integral membrane protein 22,0.01
Homo sapiens,SPINT1,protein-coding gene,"serine peptidase inhibitor, Kunitz type 1",0.01
Homo sapiens,SQOR,protein-coding gene,sulfide quinone oxidoreductase,0.01
Homo sapiens,SRSF8,protein-coding gene,serine and arginine rich splicing factor 8,0.01
Homo sapiens,STX5,protein-coding gene,syntaxin 5,0.01
Homo sapiens,SUPT5H,protein-coding gene,"SPT5 homolog, DSIF elongation factor subunit",0.01
Homo sapiens,TARDBP,protein-coding gene,TAR DNA binding protein,0.01
Homo sapiens,TMED1,protein-coding gene,transmembrane p24 trafficking protein 1,0.01
Homo sapiens,TMED5,protein-coding gene,transmembrane p24 trafficking protein 5,0.01
Homo sapiens,TMEM101,protein-coding gene,transmembrane protein 101,0.01
Homo sapiens,TMEM109,protein-coding gene,transmembrane protein 109,0.01
Homo sapiens,TMF1,protein-coding gene,TATA element modulatory factor 1,0.01
Homo sapiens,TMUB1,protein-coding gene,transmembrane and ubiquitin like domain containing 1,0.01
Homo sapiens,TSFM,protein-coding gene,"Ts translation elongation factor, mitochondrial",0.01
Homo sapiens,TYMP,protein-coding gene,thymidine phosphorylase,0.01
Homo sapiens,YIPF5,protein-coding gene,Yip1 domain family member 5,0.01
Homo sapiens,YPEL3,protein-coding gene,yippee like 3,0.01
Homo sapiens,ZC3HAV1,protein-coding gene,"zinc finger CCCH-type containing, antiviral 1",0.01
Homo sapiens,ZFAND2A,protein-coding gene,zinc finger AN1-type containing 2A,0.01
Homo sapiens,A2M,protein-coding gene,alpha-2-macroglobulin,0.01
Homo sapiens,BAZ2B,protein-coding gene,bromodomain adjacent to zinc finger domain 2B,0.01
Homo sapiens,BCAM,protein-coding gene,basal cell adhesion molecule (Lutheran blood group),0.01
Homo sapiens,CDC42EP3,protein-coding gene,CDC42 effector protein 3,0.01
Homo sapiens,CRISPLD2,protein-coding gene,cysteine rich secretory protein LCCL domain containing 2,0.01
Homo sapiens,CXCL14,protein-coding gene,C-X-C motif chemokine ligand 14,0.01
Homo sapiens,DUSP2,protein-coding gene,dual specificity phosphatase 2,0.01
Homo sapiens,GIMAP4,protein-coding gene,"GTPase, IMAP family member 4",0.01
Homo sapiens,GPM6B,protein-coding gene,glycoprotein M6B,0.01
Homo sapiens,IGLC2,other,immunoglobulin lambda constant 2,0.01
Homo sapiens,JCHAIN,protein-coding gene,joining chain of multimeric IgA and IgM,0.01
Homo sapiens,LTBP4,protein-coding gene,latent transforming growth factor beta binding protein 4,0.01
Homo sapiens,PARVB,protein-coding gene,parvin beta,0.01
Homo sapiens,PCDH9,protein-coding gene,protocadherin 9,0.01
Homo sapiens,POLR3GL,protein-coding gene,RNA polymerase III subunit G like,0.01
Homo sapiens,PTGDS,protein-coding gene,prostaglandin D2 synthase,0.01
Homo sapiens,RAMP2,protein-coding gene,receptor activity modifying protein 2,0.01
Homo sapiens,SKAP2,protein-coding gene,src kinase associated phosphoprotein 2,0.01
Homo sapiens,SOD3,protein-coding gene,superoxide dismutase 3,0.01
Homo sapiens,SPP1,protein-coding gene,secreted phosphoprotein 1,0.01
Homo sapiens,TMEM50B,protein-coding gene,transmembrane protein 50B,0.01
Homo sapiens,VSIR,protein-coding gene,V-set immunoregulatory receptor,0.01
Homo sapiens,AC004687.1,,,0.01
Homo sapiens,AC073896.2,,,0.01
Homo sapiens,ARRB2,protein-coding gene,arrestin beta 2,0.01
Homo sapiens,ASNSD1,protein-coding gene,asparagine synthetase domain containing 1,0.01
Homo sapiens,BOP1,protein-coding gene,block of proliferation 1,0.01
Homo sapiens,CDCA4,protein-coding gene,cell division cycle associated 4,0.01
Homo sapiens,CDK11B,protein-coding gene,cyclin dependent kinase 11B,0.01
Homo sapiens,CHAF1A,protein-coding gene,chromatin assembly factor 1 subunit A,0.01
Homo sapiens,CMTM3,protein-coding gene,CKLF like MARVEL transmembrane domain containing 3,0.01
Homo sapiens,CTSW,protein-coding gene,cathepsin W,0.01
Homo sapiens,DNLZ,protein-coding gene,DNL-type zinc finger,0.01
Homo sapiens,DUS1L,protein-coding gene,dihydrouridine synthase 1 like,0.01
Homo sapiens,E2F4,protein-coding gene,E2F transcription factor 4,0.01
Homo sapiens,FEN1,protein-coding gene,flap structure-specific endonuclease 1,0.01
Homo sapiens,FYN,protein-coding gene,"FYN proto-oncogene, Src family tyrosine kinase",0.01
Homo sapiens,GOT2,protein-coding gene,glutamic-oxaloacetic transaminase 2,0.01
Homo sapiens,GZMB,protein-coding gene,granzyme B,0.01
Homo sapiens,ILKAP,protein-coding gene,ILK associated serine/threonine phosphatase,0.01
Homo sapiens,NMRAL1,protein-coding gene,NmrA like redox sensor 1,0.01
Homo sapiens,PCGF5,protein-coding gene,polycomb group ring finger 5,0.01
Homo sapiens,PEMT,protein-coding gene,phosphatidylethanolamine N-methyltransferase,0.01
Homo sapiens,PRPF19,protein-coding gene,pre-mRNA processing factor 19,0.01
Homo sapiens,RAD1,protein-coding gene,RAD1 checkpoint DNA exonuclease,0.01
Homo sapiens,RWDD4,protein-coding gene,RWD domain containing 4,0.01
Homo sapiens,SNAPC5,protein-coding gene,small nuclear RNA activating complex polypeptide 5,0.01
Homo sapiens,SNHG19,non-coding RNA,small nucleolar RNA host gene 19,0.01
Homo sapiens,WDR5,protein-coding gene,WD repeat domain 5,0.01
Homo sapiens,ALCAM,protein-coding gene,activated leukocyte cell adhesion molecule,0.01
Homo sapiens,CCDC88C,protein-coding gene,coiled-coil domain containing 88C,0.01
Homo sapiens,CDH11,protein-coding gene,cadherin 11,0.01
Homo sapiens,CXCL2,protein-coding gene,C-X-C motif chemokine ligand 2,0.01
Homo sapiens,KIF3A,protein-coding gene,kinesin family member 3A,0.01
Homo sapiens,LAMC1,protein-coding gene,laminin subunit gamma 1,0.01
Homo sapiens,MARCH7,protein-coding gene,membrane associated ring-CH-type finger 7,0.01
Homo sapiens,MEIS2,protein-coding gene,Meis homeobox 2,0.01
Homo sapiens,MRPS31,protein-coding gene,mitochondrial ribosomal protein S31,0.01
Homo sapiens,MSI2,protein-coding gene,musashi RNA binding protein 2,0.01
Homo sapiens,PARP14,protein-coding gene,poly(ADP-ribose) polymerase family member 14,0.01
Homo sapiens,PJA2,protein-coding gene,praja ring finger ubiquitin ligase 2,0.01
Homo sapiens,SLC16A1,protein-coding gene,solute carrier family 16 member 1,0.01
Homo sapiens,STRBP,protein-coding gene,spermatid perinuclear RNA binding protein,0.01
Homo sapiens,TCTEX1D2,protein-coding gene,Tctex1 domain containing 2,0.01
Homo sapiens,TFF3,protein-coding gene,trefoil factor 3,0.01
Homo sapiens,TMEM60,protein-coding gene,transmembrane protein 60,0.01
Homo sapiens,AC010468.1,,,0.01
Homo sapiens,AC091429.1,,,0.01
Homo sapiens,AHSP,protein-coding gene,alpha hemoglobin stabilizing protein,0.01
Homo sapiens,AL031727.1,,,0.01
Homo sapiens,ARL6IP6,protein-coding gene,ADP ribosylation factor like GTPase 6 interacting protein 6,0.01
Homo sapiens,BOD1L1,protein-coding gene,biorientation of chromosomes in cell division 1 like 1,0.01
Homo sapiens,C11ORF74,protein-coding gene,chromosome 11 open reading frame 74,0.01
Homo sapiens,CA1,protein-coding gene,carbonic anhydrase 1,0.01
Homo sapiens,CCDC14,protein-coding gene,coiled-coil domain containing 14,0.01
Homo sapiens,CTNNBL1,protein-coding gene,catenin beta like 1,0.01
Homo sapiens,DNM1L,protein-coding gene,dynamin 1 like,0.01
Homo sapiens,FGD5-AS1,non-coding RNA,FGD5 antisense RNA 1,0.01
Homo sapiens,FRA10AC1,protein-coding gene,FRA10A associated CGG repeat 1,0.01
Homo sapiens,GOSR2,protein-coding gene,golgi SNAP receptor complex member 2,0.01
Homo sapiens,GPANK1,protein-coding gene,G-patch domain and ankyrin repeats 1,0.01
Homo sapiens,H3F3AP6,pseudogene,"H3 histone, family 3A, pseudogene 6",0.01
Homo sapiens,HLA-DQA1,protein-coding gene,"major histocompatibility complex, class II, DQ alpha 1",0.01
Homo sapiens,HPS1,protein-coding gene,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",0.01
Homo sapiens,IQGAP2,protein-coding gene,IQ motif containing GTPase activating protein 2,0.01
Homo sapiens,LYL1,protein-coding gene,"LYL1, basic helix-loop-helix family member",0.01
Homo sapiens,MRPL48,protein-coding gene,mitochondrial ribosomal protein L48,0.01
Homo sapiens,NGLY1,protein-coding gene,N-glycanase 1,0.01
Homo sapiens,NR3C1,protein-coding gene,nuclear receptor subfamily 3 group C member 1,0.01
Homo sapiens,PHF7,protein-coding gene,PHD finger protein 7,0.01
Homo sapiens,PTCD3,protein-coding gene,pentatricopeptide repeat domain 3,0.01
Homo sapiens,PUM1,protein-coding gene,pumilio RNA binding family member 1,0.01
Homo sapiens,ACYP1,protein-coding gene,acylphosphatase 1,0.009
Homo sapiens,AES,protein-coding gene,amino-terminal enhancer of split,0.009
Homo sapiens,AGO2,protein-coding gene,"argonaute 2, RISC catalytic component",0.009
Homo sapiens,ANXA3,protein-coding gene,annexin A3,0.009
Homo sapiens,AP1M2,protein-coding gene,adaptor related protein complex 1 subunit mu 2,0.009
Homo sapiens,ATXN3,protein-coding gene,ataxin 3,0.009
Homo sapiens,AURKA,protein-coding gene,aurora kinase A,0.009
Homo sapiens,BACE2,protein-coding gene,beta-secretase 2,0.009
Homo sapiens,BCL2L1,protein-coding gene,BCL2 like 1,0.009
Homo sapiens,BHLHE40,protein-coding gene,basic helix-loop-helix family member e40,0.009
Homo sapiens,C8ORF33,protein-coding gene,chromosome 8 open reading frame 33,0.009
Homo sapiens,CAPN1,protein-coding gene,calpain 1,0.009
Homo sapiens,CCDC186,protein-coding gene,coiled-coil domain containing 186,0.009
Homo sapiens,CCNA2,protein-coding gene,cyclin A2,0.009
Homo sapiens,CDH1,protein-coding gene,cadherin 1,0.009
Homo sapiens,CDKN2D,protein-coding gene,cyclin dependent kinase inhibitor 2D,0.009
Homo sapiens,CEBPZOS,protein-coding gene,CEBPZ opposite strand,0.009
Homo sapiens,CMTM6,protein-coding gene,CKLF like MARVEL transmembrane domain containing 6,0.009
Homo sapiens,COASY,protein-coding gene,Coenzyme A synthase,0.009
Homo sapiens,CTCF,protein-coding gene,CCCTC-binding factor,0.009
Homo sapiens,CTDSP2,protein-coding gene,CTD small phosphatase 2,0.009
Homo sapiens,CYP1B1,protein-coding gene,cytochrome P450 family 1 subfamily B member 1,0.009
Homo sapiens,DAB2,protein-coding gene,"DAB2, clathrin adaptor protein",0.009
Homo sapiens,DDX49,protein-coding gene,DEAD-box helicase 49,0.009
Homo sapiens,DHRS4L2,protein-coding gene,dehydrogenase/reductase 4 like 2,0.009
Homo sapiens,DMAC2,protein-coding gene,distal membrane arm assembly complex 2,0.009
Homo sapiens,DSG2,protein-coding gene,desmoglein 2,0.009
Homo sapiens,EMC2,protein-coding gene,ER membrane protein complex subunit 2,0.009
Homo sapiens,ETV6,protein-coding gene,ETS variant 6,0.009
Homo sapiens,FAM3C,protein-coding gene,family with sequence similarity 3 member C,0.009
Homo sapiens,FEZ1,protein-coding gene,fasciculation and elongation protein zeta 1,0.009
Homo sapiens,FNBP1L,protein-coding gene,formin binding protein 1 like,0.009
Homo sapiens,GAS6,protein-coding gene,growth arrest specific 6,0.009
Homo sapiens,GFER,protein-coding gene,"growth factor, augmenter of liver regeneration",0.009
Homo sapiens,GIGYF2,protein-coding gene,GRB10 interacting GYF protein 2,0.009
Homo sapiens,GLTP,protein-coding gene,glycolipid transfer protein,0.009
Homo sapiens,GNG12,protein-coding gene,G protein subunit gamma 12,0.009
Homo sapiens,GSDMD,protein-coding gene,gasdermin D,0.009
Homo sapiens,HMMR,protein-coding gene,hyaluronan mediated motility receptor,0.009
Homo sapiens,HOOK2,protein-coding gene,hook microtubule tethering protein 2,0.009
Homo sapiens,HSBP1L1,protein-coding gene,heat shock factor binding protein 1 like 1,0.009
Homo sapiens,ITGA6,protein-coding gene,integrin subunit alpha 6,0.009
Homo sapiens,ITSN2,protein-coding gene,intersectin 2,0.009
Homo sapiens,IVNS1ABP,protein-coding gene,influenza virus NS1A binding protein,0.009
Homo sapiens,KLC1,protein-coding gene,kinesin light chain 1,0.009
Homo sapiens,KRT23,protein-coding gene,keratin 23,0.009
Homo sapiens,LAMB3,protein-coding gene,laminin subunit beta 3,0.009
Homo sapiens,LCN2,protein-coding gene,lipocalin 2,0.009
Homo sapiens,LYRM1,protein-coding gene,LYR motif containing 1,0.009
Homo sapiens,MAP7D1,protein-coding gene,MAP7 domain containing 1,0.009
Homo sapiens,MDFI,protein-coding gene,MyoD family inhibitor,0.009
Homo sapiens,MVB12A,protein-coding gene,multivesicular body subunit 12A,0.009
